1614556800000,1419.96,1452.28,1411.10,1441.51,154711.483,1614560399999,222402075.19196,111917,81151.173,116646470.13445,0
1614560400000,1441.73,1448.34,1426.74,1440.47,78147.253,1614563999999,112290807.35080,68076,40364.418,58006949.61879,0
1614564000000,1440.46,1457.80,1436.33,1441.23,98728.137,1614567599999,142820226.01753,78235,49922.662,72205511.37236,0
1614567600000,1441.25,1446.94,1432.41,1434.92,56331.073,1614571199999,81075131.95253,49846,29685.734,42728502.75608,0
1614571200000,1434.92,1449.46,1423.01,1443.40,91553.382,1614574799999,131542557.71088,71130,43534.034,62580310.86908,0
1614574800000,1443.61,1449.65,1429.00,1434.79,62125.881,1614578399999,89377001.54692,52099,31590.220,45457686.03503,0
1614578400000,1434.79,1443.70,1421.67,1425.76,72326.752,1614581999999,103484779.94890,58047,34716.506,49681450.99085,0
1614582000000,1425.84,1441.99,1423.94,1438.97,77533.082,1614585599999,110969308.53145,58503,37085.780,53079732.00467,0
1614585600000,1439.10,1475.00,1438.85,1465.48,155322.705,1614589199999,226761849.55960,115520,87428.677,127641012.94145,0
1614589200000,1465.57,1511.50,1465.52,1505.34,249653.206,1614592799999,373542849.44557,169257,133481.312,199723915.42765,0
1614592800000,1505.50,1532.28,1497.40,1523.94,164464.202,1614596399999,249263146.96175,125809,84994.989,128834315.38847,0
1614596400000,1523.95,1531.77,1514.86,1527.07,115702.847,1614599999999,176324868.46472,87956,55489.928,84585407.73765,0
1614600000000,1527.07,1538.00,1511.53,1530.96,133271.743,1614603599999,203357198.49120,110098,63422.086,96800331.24207,0
1614603600000,1530.97,1541.00,1523.65,1524.13,117516.285,1614607199999,180181556.59897,92346,60979.820,93526704.75637,0
1614607200000,1523.93,1544.68,1515.82,1527.54,127419.336,1614610799999,194906249.63811,100972,63860.807,97698810.83849,0
1614610800000,1527.45,1556.64,1527.00,1553.32,154182.827,1614614399999,238263738.31454,116989,78978.574,122076398.16537,0
1614614400000,1553.32,1565.94,1529.01,1545.30,208643.725,1614617999999,322779270.39409,145222,103662.959,160380134.36303,0
1614618000000,1545.33,1550.71,1519.90,1523.36,113437.891,1614621599999,174100282.68732,84560,52839.921,81120740.21366,0
1614621600000,1523.36,1531.75,1514.24,1525.78,91816.769,1614625199999,139883483.16619,77382,44932.496,68476859.53331,0
1614625200000,1525.78,1534.00,1503.76,1515.11,94098.700,1614628799999,142919760.28193,78259,46357.348,70454374.27980,0
1614628800000,1515.08,1528.25,1507.42,1520.72,99509.202,1614632399999,151018662.08621,76930,51124.996,77600892.35478,0
1614632400000,1520.72,1549.00,1515.99,1545.71,77508.954,1614635999999,118508610.75640,68240,40247.672,61540194.15754,0
1614636000000,1545.71,1556.84,1536.65,1552.04,63977.674,1614639599999,98896664.18660,62064,32025.420,49510722.99425,0
1614639600000,1551.94,1573.42,1548.45,1571.20,69933.401,1614643199999,109116449.63708,71200,37271.118,58176949.54737,0
1614643200000,1571.20,1604.85,1560.29,1566.78,207337.273,1614646799999,328381012.74470,133357,104541.251,165563345.10539,0
1614646800000,1566.75,1567.04,1564.99,1565.00,548.874,1614650399999,859671.34527,263,332.859,521374.41007,0
1614650400000,1565.12,1584.60,1547.63,1568.92,110823.596,1614653999999,173955908.44035,84100,59547.682,93503026.10865,0
1614654000000,1568.85,1576.72,1549.00,1556.60,94320.665,1614657599999,147135727.31730,70395,44789.949,69899089.68391,0
1614657600000,1556.60,1579.00,1553.61,1578.95,89030.553,1614661199999,139373188.40697,61561,47439.357,74285507.77361,0
1614661200000,1578.96,1584.99,1558.70,1558.76,75630.484,1614664799999,118904486.07534,56177,34084.324,53598769.66852,0
1614664800000,1558.76,1561.73,1535.59,1544.34,112313.387,1614668399999,173775258.81170,74751,54668.520,84616952.27547,0
1614668400000,1544.34,1550.74,1531.32,1540.80,86792.479,1614671999999,133832457.07997,63814,43581.585,67220126.29486,0
1614672000000,1541.14,1565.88,1540.72,1560.69,78919.858,1614675599999,122784473.33315,68345,43720.585,68031014.68491,0
1614675600000,1560.69,1575.29,1560.69,1566.31,79144.567,1614679199999,124131323.06859,67100,37818.645,59327707.14227,0
1614679200000,1566.32,1573.00,1551.00,1557.96,81995.539,1614682799999,128261749.01207,65113,38394.793,60080663.97087,0
1614682800000,1557.91,1572.19,1551.02,1569.49,68021.680,1614686399999,106306573.83660,58342,37519.425,58648716.66837,0
1614686400000,1569.48,1581.55,1555.87,1564.35,106498.184,1614689999999,166899671.10246,82382,55823.994,87526918.24178,0
1614690000000,1564.34,1576.30,1562.24,1574.00,75163.591,1614693599999,118071993.03806,65022,39390.795,61892794.53287,0
1614693600000,1574.00,1594.71,1564.43,1569.22,135523.666,1614697199999,214181622.20375,108172,68898.214,108904757.13785,0
1614697200000,1569.21,1574.00,1549.00,1554.29,104510.611,1614700799999,162965771.60854,80470,47581.637,74210959.46957,0
1614700800000,1554.29,1564.00,1491.40,1500.43,311931.492,1614704399999,476800567.24004,192361,140770.655,215234211.54262,0
1614704400000,1500.50,1514.64,1487.01,1506.86,222511.678,1614707999999,334211685.05441,144711,117450.430,176480716.92206,0
1614708000000,1506.86,1517.64,1494.01,1498.52,114628.605,1614711599999,172616628.58842,79144,45832.692,69057241.65903,0
1614711600000,1498.60,1502.61,1470.00,1481.55,159905.768,1614715199999,237587770.89932,105823,77015.906,114462998.56643,0
1614715200000,1481.41,1481.87,1455.30,1469.71,241460.258,1614718799999,354520881.20351,135896,108100.359,158697828.32935,0
1614718800000,1469.70,1477.76,1455.86,1467.06,148600.294,1614722399999,218195447.05749,108127,66219.079,97210339.99640,0
1614722400000,1467.06,1485.98,1463.89,1479.53,83632.304,1614725999999,123597482.62640,72617,45954.736,67917308.84442,0
1614726000000,1479.59,1493.05,1476.66,1486.28,95676.668,1614729599999,142325532.38116,77245,48736.943,72512985.07616,0
1614729600000,1486.24,1505.53,1475.00,1500.05,111888.170,1614733199999,167172231.87605,96294,55811.789,83444917.06335,0
1614733200000,1500.05,1524.28,1497.68,1524.00,77671.873,1614736799999,117296470.97463,71011,44720.657,67535657.82403,0
1614736800000,1524.00,1526.89,1511.09,1516.86,78811.728,1614740399999,119658476.95638,67014,35594.050,54049217.04249,0
1614740400000,1516.87,1525.00,1514.50,1522.98,57816.523,1614743999999,87857112.11921,46304,27905.451,42404501.74003,0
1614744000000,1522.97,1548.00,1521.42,1539.87,109361.640,1614747599999,168334174.34236,80222,56574.066,87071431.99001,0
1614747600000,1539.86,1553.34,1537.46,1545.14,71092.196,1614751199999,109777956.37483,57744,37427.634,57806446.45299,0
1614751200000,1545.21,1564.56,1545.12,1563.39,92966.878,1614754799999,144731790.71033,74393,46076.508,71740285.99944,0
1614754800000,1563.38,1576.09,1559.10,1566.87,92412.140,1614758399999,144922111.18796,93550,44866.845,70365663.46218,0
1614758400000,1566.87,1595.79,1566.87,1592.73,138706.888,1614761999999,219943104.94531,108181,68081.221,107950755.51137,0
